
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 25-Sep-2023 at 13:52:54.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
  259.0500   3.3446318E+06   3.0725925E+06   3.1736350E+06
  259.0600   3.3446750E+06   3.0725248E+06   3.1736572E+06
  259.0700   3.3447182E+06   3.0724570E+06   3.1736795E+06
  259.0800   3.3447615E+06   3.0723892E+06   3.1737018E+06
  259.0900   3.3448045E+06   3.0723215E+06   3.1737238E+06
  259.1000   3.3448478E+06   3.0722538E+06   3.1737460E+06
  259.1100   3.3448910E+06   3.0721858E+06   3.1737682E+06
  259.1200   3.3449342E+06   3.0721180E+06   3.1737905E+06
  259.1300   3.3449772E+06   3.0720502E+06   3.1738128E+06
  259.1400   3.3450205E+06   3.0719825E+06   3.1738350E+06
  259.1500   3.3450638E+06   3.0719148E+06   3.1738572E+06
  259.1600   3.3451068E+06   3.0718470E+06   3.1738795E+06
  259.1700   3.3451500E+06   3.0717792E+06   3.1739018E+06
  259.1800   3.3451930E+06   3.0717118E+06   3.1739240E+06
  259.1900   3.3452362E+06   3.0716440E+06   3.1739462E+06
  259.2000   3.3452792E+06   3.0715762E+06   3.1739685E+06
  259.2100   3.3453225E+06   3.0715085E+06   3.1739908E+06
  259.2200   3.3453655E+06   3.0714408E+06   3.1740130E+06
  259.2300   3.3454088E+06   3.0713730E+06   3.1740352E+06
  259.2400   3.3454518E+06   3.0713055E+06   3.1740575E+06
  259.2500   3.3454948E+06   3.0712378E+06   3.1740798E+06
  259.2600   3.3455380E+06   3.0711700E+06   3.1741020E+06
  259.2700   3.3455810E+06   3.0711022E+06   3.1741242E+06
  259.2800   3.3456240E+06   3.0710348E+06   3.1741465E+06
  259.2900   3.3456672E+06   3.0709670E+06   3.1741688E+06
  259.3000   3.3457102E+06   3.0708995E+06   3.1741910E+06
  259.3100   3.3457532E+06   3.0708318E+06   3.1742132E+06
  259.3200   3.3457962E+06   3.0707640E+06   3.1742355E+06
  259.3300   3.3458395E+06   3.0706965E+06   3.1742578E+06
  259.3400   3.3458825E+06   3.0706288E+06   3.1742800E+06
  259.3500   3.3459255E+06   3.0705612E+06   3.1743022E+06
  259.3600   3.3459685E+06   3.0704938E+06   3.1743245E+06
  259.3700   3.3460115E+06   3.0704260E+06   3.1743465E+06
  259.3800   3.3460545E+06   3.0703585E+06   3.1743688E+06
  259.3900   3.3460975E+06   3.0702910E+06   3.1743910E+06
  259.4000   3.3461405E+06   3.0702232E+06   3.1744132E+06
  259.4100   3.3461838E+06   3.0701558E+06   3.1744355E+06
  259.4200   3.3462265E+06   3.0700882E+06   3.1744578E+06
  259.4300   3.3462695E+06   3.0700208E+06   3.1744800E+06
  259.4400   3.3463125E+06   3.0699530E+06   3.1745022E+06
  259.4500   3.3463555E+06   3.0698855E+06   3.1745245E+06
  259.4600   3.3463985E+06   3.0698180E+06   3.1745468E+06
  259.4700   3.3464415E+06   3.0697505E+06   3.1745690E+06
  259.4800   3.3464845E+06   3.0696830E+06   3.1745912E+06
  259.4900   3.3465272E+06   3.0696155E+06   3.1746135E+06
  259.5000   3.3465702E+06   3.0695480E+06   3.1746358E+06
  259.5100   3.3466132E+06   3.0694805E+06   3.1746580E+06
  259.5200   3.3466560E+06   3.0694130E+06   3.1746802E+06
  259.5300   3.3466990E+06   3.0693455E+06   3.1747025E+06
  259.5400   3.3467420E+06   3.0692782E+06   3.1747248E+06
  259.5500   3.3467848E+06   3.0692108E+06   3.1747470E+06
  259.5600   3.3468278E+06   3.0691432E+06   3.1747692E+06
  259.5700   3.3468705E+06   3.0690758E+06   3.1747915E+06
  259.5800   3.3469135E+06   3.0690082E+06   3.1748138E+06
  259.5900   3.3469562E+06   3.0689410E+06   3.1748360E+06
  259.6000   3.3469992E+06   3.0688735E+06   3.1748582E+06
  259.6100   3.3470420E+06   3.0688060E+06   3.1748805E+06
  259.6200   3.3470850E+06   3.0687388E+06   3.1749028E+06
  259.6300   3.3471278E+06   3.0686712E+06   3.1749250E+06
  259.6400   3.3471708E+06   3.0686040E+06   3.1749472E+06
  259.6500   3.3472135E+06   3.0685365E+06   3.1749692E+06
  259.6600   3.3472562E+06   3.0684692E+06   3.1749915E+06
  259.6700   3.3472992E+06   3.0684020E+06   3.1750138E+06
  259.6800   3.3473420E+06   3.0683345E+06   3.1750360E+06
  259.6900   3.3473848E+06   3.0682672E+06   3.1750582E+06
  259.7000   3.3474275E+06   3.0682000E+06   3.1750805E+06
  259.7100   3.3474705E+06   3.0681325E+06   3.1751028E+06
  259.7200   3.3475132E+06   3.0680652E+06   3.1751250E+06
  259.7300   3.3475560E+06   3.0679980E+06   3.1751472E+06
  259.7400   3.3475988E+06   3.0679308E+06   3.1751695E+06
  259.7500   3.3476415E+06   3.0678635E+06   3.1751915E+06
  259.7600   3.3476842E+06   3.0677962E+06   3.1752138E+06
  259.7700   3.3477270E+06   3.0677290E+06   3.1752360E+06
  259.7800   3.3477698E+06   3.0676618E+06   3.1752582E+06
  259.7900   3.3478125E+06   3.0675945E+06   3.1752805E+06
  259.8000   3.3478550E+06   3.0675272E+06   3.1753028E+06
  259.8100   3.3478978E+06   3.0674600E+06   3.1753250E+06
  259.8200   3.3479405E+06   3.0673928E+06   3.1753472E+06
  259.8300   3.3479832E+06   3.0673255E+06   3.1753695E+06
  259.8400   3.3480260E+06   3.0672582E+06   3.1753918E+06
  259.8500   3.3480685E+06   3.0671912E+06   3.1754140E+06
  259.8600   3.3481112E+06   3.0671240E+06   3.1754362E+06
  259.8700   3.3481540E+06   3.0670568E+06   3.1754585E+06
  259.8800   3.3481965E+06   3.0669898E+06   3.1754808E+06
  259.8900   3.3482392E+06   3.0669225E+06   3.1755028E+06
  259.9000   3.3482820E+06   3.0668552E+06   3.1755250E+06
  259.9100   3.3483245E+06   3.0667882E+06   3.1755472E+06
  259.9200   3.3483672E+06   3.0667212E+06   3.1755695E+06
  259.9300   3.3484098E+06   3.0666540E+06   3.1755918E+06
  259.9400   3.3484525E+06   3.0665870E+06   3.1756140E+06
  259.9500   3.3484950E+06   3.0665200E+06   3.1756360E+06
  259.9600   3.3485378E+06   3.0664528E+06   3.1756582E+06
  259.9700   3.3485802E+06   3.0663858E+06   3.1756805E+06
  259.9800   3.3486228E+06   3.0663188E+06   3.1757028E+06
  259.9900   3.3486655E+06   3.0662518E+06   3.1757250E+06
  260.0000   3.3487080E+06   3.0661848E+06   3.1757470E+06
  260.0100   3.3487505E+06   3.0661178E+06   3.1757692E+06
  260.0200   3.3487930E+06   3.0660505E+06   3.1757915E+06
  260.0300   3.3488355E+06   3.0659835E+06   3.1758138E+06
  260.0400   3.3488780E+06   3.0659168E+06   3.1758360E+06
  260.0500   3.3489205E+06   3.0658498E+06   3.1758582E+06
  260.0600   3.3489630E+06   3.0657828E+06   3.1758802E+06
  260.0700   3.3490055E+06   3.0657158E+06   3.1759025E+06
  260.0800   3.3490480E+06   3.0656488E+06   3.1759248E+06
  260.0900   3.3490905E+06   3.0655818E+06   3.1759470E+06
  260.1000   3.3491330E+06   3.0655148E+06   3.1759692E+06
  260.1100   3.3491755E+06   3.0654480E+06   3.1759915E+06
  260.1200   3.3492180E+06   3.0653810E+06   3.1760135E+06
  260.1300   3.3492605E+06   3.0653140E+06   3.1760358E+06
  260.1400   3.3493030E+06   3.0652472E+06   3.1760580E+06
  260.1500   3.3493452E+06   3.0651802E+06   3.1760802E+06
  260.1600   3.3493878E+06   3.0651135E+06   3.1761025E+06
  260.1700   3.3494302E+06   3.0650468E+06   3.1761245E+06
  260.1800   3.3494728E+06   3.0649798E+06   3.1761468E+06
  260.1900   3.3495150E+06   3.0649130E+06   3.1761690E+06
  260.2000   3.3495575E+06   3.0648462E+06   3.1761910E+06
  260.2100   3.3495998E+06   3.0647792E+06   3.1762132E+06
  260.2200   3.3496422E+06   3.0647125E+06   3.1762355E+06
  260.2300   3.3496845E+06   3.0646458E+06   3.1762575E+06
  260.2400   3.3497270E+06   3.0645790E+06   3.1762798E+06
  260.2500   3.3497692E+06   3.0645122E+06   3.1763020E+06
  260.2600   3.3498118E+06   3.0644455E+06   3.1763240E+06
  260.2700   3.3498540E+06   3.0643788E+06   3.1763462E+06
  260.2800   3.3498962E+06   3.0643120E+06   3.1763685E+06
  260.2900   3.3499385E+06   3.0642455E+06   3.1763905E+06
  260.3000   3.3499810E+06   3.0641788E+06   3.1764128E+06
  260.3100   3.3500232E+06   3.0641120E+06   3.1764350E+06
  260.3200   3.3500655E+06   3.0640452E+06   3.1764572E+06
  260.3300   3.3501078E+06   3.0639788E+06   3.1764792E+06
  260.3400   3.3501500E+06   3.0639120E+06   3.1765015E+06
  260.3500   3.3501922E+06   3.0638452E+06   3.1765238E+06
  260.3600   3.3502345E+06   3.0637788E+06   3.1765458E+06
  260.3700   3.3502768E+06   3.0637120E+06   3.1765680E+06
  260.3800   3.3503190E+06   3.0636455E+06   3.1765902E+06
  260.3900   3.3503612E+06   3.0635788E+06   3.1766122E+06
  260.4000   3.3504035E+06   3.0635122E+06   3.1766345E+06
  260.4100   3.3504455E+06   3.0634458E+06   3.1766568E+06
  260.4200   3.3504878E+06   3.0633790E+06   3.1766788E+06
  260.4300   3.3505300E+06   3.0633125E+06   3.1767010E+06
  260.4400   3.3505722E+06   3.0632460E+06   3.1767230E+06
  260.4500   3.3506142E+06   3.0631795E+06   3.1767452E+06
  260.4600   3.3506565E+06   3.0631130E+06   3.1767672E+06
  260.4700   3.3506988E+06   3.0630465E+06   3.1767895E+06
  260.4800   3.3507408E+06   3.0629800E+06   3.1768115E+06
  260.4900   3.3507830E+06   3.0629135E+06   3.1768338E+06
  260.5000   3.3508250E+06   3.0628470E+06   3.1768558E+06
  260.5100   3.3508672E+06   3.0627808E+06   3.1768780E+06
  260.5200   3.3509092E+06   3.0627142E+06   3.1769000E+06
  260.5300   3.3509512E+06   3.0626478E+06   3.1769222E+06
  260.5400   3.3509935E+06   3.0625815E+06   3.1769442E+06
  260.5500   3.3510355E+06   3.0625150E+06   3.1769665E+06
  260.5600   3.3510775E+06   3.0624488E+06   3.1769885E+06
  260.5700   3.3511195E+06   3.0623822E+06   3.1770108E+06
  260.5800   3.3511615E+06   3.0623160E+06   3.1770328E+06
  260.5900   3.3512038E+06   3.0622495E+06   3.1770550E+06
  260.6000   3.3512458E+06   3.0621832E+06   3.1770770E+06
  260.6100   3.3512878E+06   3.0621170E+06   3.1770992E+06
  260.6200   3.3513298E+06   3.0620505E+06   3.1771212E+06
  260.6300   3.3513718E+06   3.0619842E+06   3.1771435E+06
  260.6400   3.3514135E+06   3.0619180E+06   3.1771655E+06
  260.6500   3.3514555E+06   3.0618518E+06   3.1771878E+06
  260.6600   3.3514975E+06   3.0617855E+06   3.1772098E+06
  260.6700   3.3515395E+06   3.0617192E+06   3.1772318E+06
  260.6800   3.3515815E+06   3.0616530E+06   3.1772540E+06
  260.6900   3.3516232E+06   3.0615868E+06   3.1772760E+06
  260.7000   3.3516652E+06   3.0615205E+06   3.1772982E+06
  260.7100   3.3517072E+06   3.0614542E+06   3.1773202E+06
  260.7200   3.3517490E+06   3.0613882E+06   3.1773422E+06
  260.7300   3.3517910E+06   3.0613220E+06   3.1773645E+06
  260.7400   3.3518328E+06   3.0612560E+06   3.1773865E+06
  260.7500   3.3518748E+06   3.0611898E+06   3.1774085E+06
  260.7600   3.3519165E+06   3.0611238E+06   3.1774308E+06
  260.7700   3.3519585E+06   3.0610575E+06   3.1774528E+06
  260.7800   3.3520002E+06   3.0609915E+06   3.1774748E+06
  260.7900   3.3520420E+06   3.0609255E+06   3.1774968E+06
  260.8000   3.3520840E+06   3.0608592E+06   3.1775190E+06
  260.8100   3.3521258E+06   3.0607932E+06   3.1775410E+06
  260.8200   3.3521675E+06   3.0607272E+06   3.1775630E+06
  260.8300   3.3522092E+06   3.0606612E+06   3.1775850E+06
  260.8400   3.3522510E+06   3.0605952E+06   3.1776070E+06
  260.8500   3.3522928E+06   3.0605292E+06   3.1776292E+06
  260.8600   3.3523345E+06   3.0604632E+06   3.1776512E+06
  260.8700   3.3523762E+06   3.0603972E+06   3.1776732E+06
  260.8800   3.3524180E+06   3.0603315E+06   3.1776952E+06
  260.8900   3.3524598E+06   3.0602655E+06   3.1777175E+06
  260.9000   3.3525015E+06   3.0601995E+06   3.1777395E+06
  260.9100   3.3525430E+06   3.0601335E+06   3.1777615E+06
  260.9200   3.3525848E+06   3.0600678E+06   3.1777835E+06
  260.9300   3.3526265E+06   3.0600018E+06   3.1778058E+06
  260.9400   3.3526680E+06   3.0599360E+06   3.1778278E+06
  260.9500   3.3527098E+06   3.0598700E+06   3.1778498E+06
  260.9600   3.3527515E+06   3.0598042E+06   3.1778718E+06
  260.9700   3.3527930E+06   3.0597385E+06   3.1778938E+06
  260.9800   3.3528348E+06   3.0596725E+06   3.1779158E+06
  260.9900   3.3528762E+06   3.0596068E+06   3.1779378E+06
  261.0000   3.3529178E+06   3.0595410E+06   3.1779598E+06
  261.0100   3.3529595E+06   3.0594752E+06   3.1779818E+06
  261.0200   3.3530010E+06   3.0594095E+06   3.1780038E+06
  261.0300   3.3530425E+06   3.0593438E+06   3.1780258E+06
  261.0400   3.3530840E+06   3.0592782E+06   3.1780478E+06
  261.0500   3.3531258E+06   3.0592125E+06   3.1780698E+06
  261.0600   3.3531672E+06   3.0591468E+06   3.1780918E+06
  261.0700   3.3532088E+06   3.0590810E+06   3.1781138E+06
  261.0800   3.3532502E+06   3.0590155E+06   3.1781358E+06
  261.0900   3.3532918E+06   3.0589498E+06   3.1781578E+06
  261.1000   3.3533332E+06   3.0588842E+06   3.1781798E+06
  261.1100   3.3533745E+06   3.0588185E+06   3.1782018E+06
  261.1200   3.3534160E+06   3.0587530E+06   3.1782238E+06
  261.1300   3.3534575E+06   3.0586875E+06   3.1782458E+06
  261.1400   3.3534990E+06   3.0586218E+06   3.1782678E+06
  261.1500   3.3535402E+06   3.0585562E+06   3.1782898E+06
  261.1600   3.3535818E+06   3.0584908E+06   3.1783118E+06
  261.1700   3.3536232E+06   3.0584252E+06   3.1783338E+06
  261.1800   3.3536645E+06   3.0583598E+06   3.1783558E+06
  261.1900   3.3537060E+06   3.0582942E+06   3.1783775E+06
  261.2000   3.3537472E+06   3.0582288E+06   3.1783995E+06
  261.2100   3.3537888E+06   3.0581632E+06   3.1784215E+06
  261.2200   3.3538300E+06   3.0580978E+06   3.1784435E+06
  261.2300   3.3538712E+06   3.0580325E+06   3.1784655E+06
  261.2400   3.3539125E+06   3.0579670E+06   3.1784875E+06
  261.2500   3.3539540E+06   3.0579018E+06   3.1785095E+06
  261.2600   3.3539952E+06   3.0578362E+06   3.1785312E+06
  261.2700   3.3540365E+06   3.0577710E+06   3.1785532E+06
  261.2800   3.3540778E+06   3.0577055E+06   3.1785752E+06
  261.2900   3.3541190E+06   3.0576402E+06   3.1785972E+06
  261.3000   3.3541602E+06   3.0575750E+06   3.1786190E+06
  261.3100   3.3542015E+06   3.0575098E+06   3.1786410E+06
  261.3200   3.3542428E+06   3.0574445E+06   3.1786630E+06
  261.3300   3.3542840E+06   3.0573792E+06   3.1786848E+06
  261.3400   3.3543250E+06   3.0573140E+06   3.1787068E+06
  261.3500   3.3543662E+06   3.0572488E+06   3.1787285E+06
  261.3600   3.3544075E+06   3.0571835E+06   3.1787505E+06
  261.3700   3.3544485E+06   3.0571182E+06   3.1787725E+06
  261.3800   3.3544898E+06   3.0570532E+06   3.1787942E+06
  261.3900   3.3545308E+06   3.0569880E+06   3.1788162E+06
  261.4000   3.3545720E+06   3.0569228E+06   3.1788380E+06
  261.4100   3.3546130E+06   3.0568578E+06   3.1788600E+06
  261.4200   3.3546542E+06   3.0567925E+06   3.1788820E+06
  261.4300   3.3546952E+06   3.0567275E+06   3.1789038E+06
  261.4400   3.3547362E+06   3.0566625E+06   3.1789258E+06
  261.4500   3.3547775E+06   3.0565972E+06   3.1789475E+06
  261.4600   3.3548185E+06   3.0565322E+06   3.1789695E+06
  261.4700   3.3548595E+06   3.0564672E+06   3.1789912E+06
  261.4800   3.3549005E+06   3.0564022E+06   3.1790132E+06
  261.4900   3.3549415E+06   3.0563372E+06   3.1790350E+06
  261.5000   3.3549825E+06   3.0562722E+06   3.1790570E+06
  261.5100   3.3550235E+06   3.0562072E+06   3.1790788E+06
  261.5200   3.3550645E+06   3.0561425E+06   3.1791008E+06
  261.5300   3.3551052E+06   3.0560775E+06   3.1791225E+06
  261.5400   3.3551462E+06   3.0560125E+06   3.1791445E+06
  261.5500   3.3551872E+06   3.0559478E+06   3.1791662E+06
  261.5600   3.3552280E+06   3.0558828E+06   3.1791880E+06
  261.5700   3.3552690E+06   3.0558180E+06   3.1792100E+06
  261.5800   3.3553100E+06   3.0557532E+06   3.1792318E+06
  261.5900   3.3553508E+06   3.0556882E+06   3.1792535E+06
  261.6000   3.3553918E+06   3.0556235E+06   3.1792755E+06
  261.6100   3.3554325E+06   3.0555588E+06   3.1792972E+06
  261.6200   3.3554732E+06   3.0554940E+06   3.1793190E+06
  261.6300   3.3555142E+06   3.0554292E+06   3.1793408E+06
  261.6400   3.3555550E+06   3.0553645E+06   3.1793625E+06
  261.6500   3.3555958E+06   3.0552998E+06   3.1793845E+06
  261.6600   3.3556365E+06   3.0552352E+06   3.1794062E+06
  261.6700   3.3556772E+06   3.0551705E+06   3.1794280E+06
  261.6800   3.3557180E+06   3.0551058E+06   3.1794498E+06
  261.6900   3.3557588E+06   3.0550412E+06   3.1794715E+06
  261.7000   3.3557995E+06   3.0549765E+06   3.1794935E+06
  261.7100   3.3558402E+06   3.0549120E+06   3.1795152E+06
  261.7200   3.3558810E+06   3.0548472E+06   3.1795370E+06
  261.7300   3.3559218E+06   3.0547828E+06   3.1795588E+06
  261.7400   3.3559622E+06   3.0547182E+06   3.1795805E+06
  261.7500   3.3560030E+06   3.0546538E+06   3.1796022E+06
  261.7600   3.3560438E+06   3.0545892E+06   3.1796242E+06
  261.7700   3.3560842E+06   3.0545248E+06   3.1796460E+06
  261.7800   3.3561250E+06   3.0544602E+06   3.1796678E+06
  261.7900   3.3561655E+06   3.0543958E+06   3.1796895E+06
  261.8000   3.3562060E+06   3.0543312E+06   3.1797112E+06
  261.8100   3.3562468E+06   3.0542668E+06   3.1797330E+06
  261.8200   3.3562872E+06   3.0542025E+06   3.1797548E+06
  261.8300   3.3563278E+06   3.0541380E+06   3.1797765E+06
  261.8400   3.3563682E+06   3.0540738E+06   3.1797982E+06
  261.8500   3.3564088E+06   3.0540092E+06   3.1798198E+06
  261.8600   3.3564492E+06   3.0539450E+06   3.1798415E+06
  261.8700   3.3564898E+06   3.0538808E+06   3.1798632E+06
  261.8800   3.3565302E+06   3.0538165E+06   3.1798850E+06
  261.8900   3.3565708E+06   3.0537522E+06   3.1799068E+06
  261.9000   3.3566112E+06   3.0536880E+06   3.1799285E+06
  261.9100   3.3566518E+06   3.0536238E+06   3.1799500E+06
  261.9200   3.3566920E+06   3.0535595E+06   3.1799718E+06
  261.9300   3.3567325E+06   3.0534952E+06   3.1799935E+06
  261.9400   3.3567730E+06   3.0534312E+06   3.1800152E+06
  261.9500   3.3568132E+06   3.0533670E+06   3.1800368E+06
  261.9600   3.3568538E+06   3.0533028E+06   3.1800585E+06
  261.9700   3.3568940E+06   3.0532388E+06   3.1800802E+06
  261.9800   3.3569345E+06   3.0531745E+06   3.1801020E+06
  261.9900   3.3569748E+06   3.0531105E+06   3.1801235E+06
  262.0000   3.3570150E+06   3.0530465E+06   3.1801452E+06
  262.0100   3.3570552E+06   3.0529825E+06   3.1801670E+06
  262.0200   3.3570955E+06   3.0529185E+06   3.1801885E+06
  262.0300   3.3571358E+06   3.0528545E+06   3.1802102E+06
  262.0400   3.3571760E+06   3.0527905E+06   3.1802320E+06
  262.0500   3.3572162E+06   3.0527265E+06   3.1802535E+06
  262.0600   3.3572565E+06   3.0526625E+06   3.1802752E+06
  262.0700   3.3572968E+06   3.0525985E+06   3.1802970E+06
  262.0800   3.3573370E+06   3.0525348E+06   3.1803185E+06
  262.0900   3.3573772E+06   3.0524708E+06   3.1803402E+06
  262.1000   3.3574172E+06   3.0524070E+06   3.1803618E+06
  262.1100   3.3574575E+06   3.0523430E+06   3.1803835E+06
  262.1200   3.3574975E+06   3.0522792E+06   3.1804050E+06
  262.1300   3.3575378E+06   3.0522155E+06   3.1804265E+06
  262.1400   3.3575778E+06   3.0521518E+06   3.1804482E+06
  262.1500   3.3576180E+06   3.0520880E+06   3.1804698E+06
  262.1600   3.3576580E+06   3.0520242E+06   3.1804915E+06
  262.1700   3.3576980E+06   3.0519605E+06   3.1805130E+06
  262.1800   3.3577382E+06   3.0518968E+06   3.1805345E+06
  262.1900   3.3577782E+06   3.0518330E+06   3.1805560E+06
  262.2000   3.3578182E+06   3.0517695E+06   3.1805778E+06
  262.2100   3.3578582E+06   3.0517058E+06   3.1805992E+06
  262.2200   3.3578982E+06   3.0516422E+06   3.1806208E+06
  262.2300   3.3579382E+06   3.0515785E+06   3.1806425E+06
  262.2400   3.3579782E+06   3.0515150E+06   3.1806640E+06
  262.2500   3.3580180E+06   3.0514515E+06   3.1806855E+06
  262.2600   3.3580580E+06   3.0513878E+06   3.1807070E+06
  262.2700   3.3580980E+06   3.0513242E+06   3.1807288E+06
  262.2800   3.3581378E+06   3.0512608E+06   3.1807502E+06
  262.2900   3.3581778E+06   3.0511972E+06   3.1807718E+06
  262.3000   3.3582175E+06   3.0511338E+06   3.1807932E+06
  262.3100   3.3582575E+06   3.0510705E+06   3.1808148E+06
  262.3200   3.3582972E+06   3.0510070E+06   3.1808362E+06
  262.3300   3.3583370E+06   3.0509435E+06   3.1808578E+06
  262.3400   3.3583768E+06   3.0508802E+06   3.1808795E+06
  262.3500   3.3584168E+06   3.0508168E+06   3.1809010E+06
  262.3600   3.3584565E+06   3.0507535E+06   3.1809225E+06
  262.3700   3.3584962E+06   3.0506902E+06   3.1809440E+06
  262.3800   3.3585360E+06   3.0506270E+06   3.1809655E+06
  262.3900   3.3585758E+06   3.0505638E+06   3.1809870E+06
  262.4000   3.3586152E+06   3.0505005E+06   3.1810082E+06
  262.4100   3.3586550E+06   3.0504372E+06   3.1810298E+06
  262.4200   3.3586948E+06   3.0503740E+06   3.1810512E+06
  262.4300   3.3587345E+06   3.0503108E+06   3.1810728E+06
  262.4400   3.3587740E+06   3.0502478E+06   3.1810942E+06
  262.4500   3.3588138E+06   3.0501845E+06   3.1811158E+06
  262.4600   3.3588532E+06   3.0501215E+06   3.1811370E+06
  262.4700   3.3588930E+06   3.0500582E+06   3.1811585E+06
  262.4800   3.3589325E+06   3.0499952E+06   3.1811800E+06
  262.4900   3.3589722E+06   3.0499322E+06   3.1812015E+06
  262.5000   3.3590118E+06   3.0498692E+06   3.1812228E+06
  262.5100   3.3590512E+06   3.0498060E+06   3.1812442E+06
  262.5200   3.3590908E+06   3.0497430E+06   3.1812658E+06
  262.5300   3.3591302E+06   3.0496802E+06   3.1812870E+06
  262.5400   3.3591698E+06   3.0496172E+06   3.1813085E+06
  262.5500   3.3592092E+06   3.0495542E+06   3.1813300E+06
  262.5600   3.3592488E+06   3.0494912E+06   3.1813512E+06
  262.5700   3.3592882E+06   3.0494285E+06   3.1813728E+06
  262.5800   3.3593275E+06   3.0493655E+06   3.1813942E+06
  262.5900   3.3593670E+06   3.0493028E+06   3.1814155E+06
  262.6000   3.3594065E+06   3.0492400E+06   3.1814370E+06
  262.6100   3.3594458E+06   3.0491770E+06   3.1814582E+06
  262.6200   3.3594852E+06   3.0491142E+06   3.1814798E+06
  262.6300   3.3595245E+06   3.0490515E+06   3.1815010E+06
  262.6400   3.3595638E+06   3.0489888E+06   3.1815225E+06
  262.6500   3.3596032E+06   3.0489262E+06   3.1815438E+06
  262.6600   3.3596425E+06   3.0488635E+06   3.1815652E+06
  262.6700   3.3596818E+06   3.0488008E+06   3.1815865E+06
  262.6800   3.3597210E+06   3.0487382E+06   3.1816078E+06
  262.6900   3.3597602E+06   3.0486755E+06   3.1816292E+06
  262.7000   3.3597995E+06   3.0486130E+06   3.1816505E+06
  262.7100   3.3598388E+06   3.0485505E+06   3.1816718E+06
  262.7200   3.3598780E+06   3.0484878E+06   3.1816930E+06
  262.7300   3.3599170E+06   3.0484252E+06   3.1817145E+06
  262.7400   3.3599562E+06   3.0483628E+06   3.1817358E+06
  262.7500   3.3599955E+06   3.0483002E+06   3.1817570E+06
  262.7600   3.3600345E+06   3.0482380E+06   3.1817782E+06
  262.7700   3.3600738E+06   3.0481755E+06   3.1817995E+06
  262.7800   3.3601128E+06   3.0481130E+06   3.1818208E+06
  262.7900   3.3601520E+06   3.0480505E+06   3.1818422E+06
  262.8000   3.3601910E+06   3.0479882E+06   3.1818635E+06
  262.8100   3.3602300E+06   3.0479260E+06   3.1818848E+06
  262.8200   3.3602690E+06   3.0478635E+06   3.1819060E+06
  262.8300   3.3603080E+06   3.0478012E+06   3.1819272E+06
  262.8400   3.3603470E+06   3.0477390E+06   3.1819485E+06
  262.8500   3.3603860E+06   3.0476768E+06   3.1819698E+06
  262.8600   3.3604250E+06   3.0476145E+06   3.1819910E+06
  262.8700   3.3604640E+06   3.0475522E+06   3.1820122E+06
  262.8800   3.3605030E+06   3.0474900E+06   3.1820335E+06
  262.8900   3.3605418E+06   3.0474280E+06   3.1820548E+06
  262.9000   3.3605808E+06   3.0473658E+06   3.1820760E+06
  262.9100   3.3606195E+06   3.0473038E+06   3.1820972E+06
  262.9200   3.3606585E+06   3.0472415E+06   3.1821182E+06
  262.9300   3.3606972E+06   3.0471795E+06   3.1821395E+06
  262.9400   3.3607362E+06   3.0471175E+06   3.1821608E+06
  262.9500   3.3607750E+06   3.0470555E+06   3.1821820E+06
  262.9600   3.3608138E+06   3.0469935E+06   3.1822030E+06
  262.9700   3.3608525E+06   3.0469315E+06   3.1822242E+06
  262.9800   3.3608912E+06   3.0468695E+06   3.1822455E+06
  262.9900   3.3609300E+06   3.0468078E+06   3.1822665E+06
  263.0000   3.3609688E+06   3.0467458E+06   3.1822878E+06
  263.0100   3.3610075E+06   3.0466838E+06   3.1823090E+06
  263.0200   3.3610462E+06   3.0466220E+06   3.1823300E+06
  263.0300   3.3610850E+06   3.0465602E+06   3.1823512E+06
  263.0400   3.3611235E+06   3.0464982E+06   3.1823722E+06
  263.0500   3.3611622E+06   3.0464365E+06   3.1823935E+06
  263.0600   3.3612010E+06   3.0463748E+06   3.1824145E+06
  263.0700   3.3612395E+06   3.0463130E+06   3.1824358E+06
  263.0800   3.3612780E+06   3.0462512E+06   3.1824568E+06
  263.0900   3.3613168E+06   3.0461898E+06   3.1824780E+06
  263.1000   3.3613552E+06   3.0461280E+06   3.1824990E+06
  263.1100   3.3613938E+06   3.0460662E+06   3.1825200E+06
  263.1200   3.3614322E+06   3.0460048E+06   3.1825412E+06
  263.1300   3.3614708E+06   3.0459432E+06   3.1825622E+06
  263.1400   3.3615092E+06   3.0458815E+06   3.1825835E+06
  263.1500   3.3615478E+06   3.0458200E+06   3.1826045E+06
  263.1600   3.3615862E+06   3.0457585E+06   3.1826255E+06
  263.1700   3.3616245E+06   3.0456970E+06   3.1826465E+06
  263.1800   3.3616630E+06   3.0456355E+06   3.1826678E+06
  263.1900   3.3617012E+06   3.0455740E+06   3.1826888E+06
  263.2000   3.3617398E+06   3.0455128E+06   3.1827098E+06
  263.2100   3.3617780E+06   3.0454512E+06   3.1827308E+06
  263.2200   3.3618165E+06   3.0453900E+06   3.1827518E+06
  263.2300   3.3618548E+06   3.0453285E+06   3.1827728E+06
  263.2400   3.3618930E+06   3.0452672E+06   3.1827938E+06
  263.2500   3.3619315E+06   3.0452060E+06   3.1828148E+06
